film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
zootopia_2016,zootopia_2016_s063,63,EXT. ZOOTOPIA STREET - LATER,slug_line,5093,5138,0.8158,6,6,0
zootopia_2016,zootopia_2016_s064,64,INT. MR. BIG'S PLACE - A LITTLE LATER,slug_line,5139,5183,0.8289,10,10,0
zootopia_2016,zootopia_2016_s065,65,EXT. SUBWAY STATION - A LITTLE LATER,slug_line,5184,5195,0.8421,1,1,0
zootopia_2016,zootopia_2016_s066,66,INT. ABANDONED SUBWAY STATION - MOMENTS LATER,slug_line,5196,5207,0.8553,1,1,0
zootopia_2016,zootopia_2016_s067,67,INT. THE GREENHOUSE CAR - CONTINUOUS,slug_line,5208,5324,0.8684,18,18,0
zootopia_2016,zootopia_2016_s068,68,INT. TRAIN TRACKS - SAME,slug_line,5325,5338,0.8816,1,1,0
zootopia_2016,zootopia_2016_s069,69,INT. SUBWAY CAR - SAME,slug_line,5339,5481,0.8947,24,24,0
zootopia_2016,zootopia_2016_s070,70,INT. NATURAL HISTORY MUSEUM - NIGHT,slug_line,5482,5745,0.9079,47,47,0
zootopia_2016,zootopia_2016_s071,71,INT. NEWS STUDIO - DAY,slug_line,5746,5780,0.9211,4,4,0
zootopia_2016,zootopia_2016_s072,72,INT. HOSPITAL ROOM - DAY,slug_line,5781,5795,0.9342,2,2,0
zootopia_2016,zootopia_2016_s073,73,EXT. ZOOTOPIA CENTRAL PLAZA - DAY,slug_line,5796,5826,0.9474,4,4,0
zootopia_2016,zootopia_2016_s074,74,EXT. CADET TRAINING GROUNDS - DAY,slug_line,5827,5863,0.9605,6,6,0
zootopia_2016,zootopia_2016_s075,75,INT. ZPD BULLPEN - DAY,slug_line,5864,5892,0.9737,3,3,0
zootopia_2016,zootopia_2016_s076,76,INT. / EXT. COP CAR (DRIVING SHOTS) - DAY,slug_line,5893,5928,0.9868,6,6,0
zootopia_2016,zootopia_2016_s077,77,EXT. STREETS OF ZOOTOPIA - MOMENTS LATER,slug_line,5929,5953,1.0,3,3,0
