film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
toy_story_1995,toy_story_1995_s083,83,EXT. ANDY'S DRIVEWAY - CONTINUOUS,slug_line,5686,5800,0.8454,13,13,0
toy_story_1995,toy_story_1995_s084,84,EXT. NEIGHBORHOOD STREET,slug_line,5801,5806,0.8557,0,0,0
toy_story_1995,toy_story_1995_s085,85,INT. BACK OF MOVING TRUCK,slug_line,5807,5920,0.866,12,12,0
toy_story_1995,toy_story_1995_s086,86,INT. BACK OF THE TRUCK,slug_line,5921,5942,0.8763,4,4,0
toy_story_1995,toy_story_1995_s087,87,EXT. STREET - CONTINUOUS,slug_line,5943,5985,0.8866,5,5,0
toy_story_1995,toy_story_1995_s088,88,INT. BACK OF THE MOVING TRUCK,slug_line,5986,6014,0.8969,5,5,0
toy_story_1995,toy_story_1995_s089,89,EXT. STREET/BACK OF THE MOVING TRUCK,slug_line,6015,6081,0.9072,10,10,0
toy_story_1995,toy_story_1995_s090,90,INT. FAMILY VAN,slug_line,6082,6093,0.9175,0,0,0
toy_story_1995,toy_story_1995_s091,91,EXT. STREET/BACK OF MOVING TRUCK,slug_line,6094,6185,0.9278,14,14,0
toy_story_1995,toy_story_1995_s092,92,EXT. BACK OF MOVING TRUCK,slug_line,6186,6220,0.9381,3,3,0
toy_story_1995,toy_story_1995_s093,93,EXT. SKY - BUZZ AND WOODY,slug_line,6221,6275,0.9485,9,9,0
toy_story_1995,toy_story_1995_s094,94,INT. FAMILY VAN - CONTINUOUS,slug_line,6276,6310,0.9588,7,7,0
toy_story_1995,toy_story_1995_s095,95,EXT. ANDY'S NEW HOUSE - CHRISTMAS MORNING - LIVING ROOM,slug_line,6311,6322,0.9691,3,3,0
toy_story_1995,toy_story_1995_s096,96,INT. ANDY'S NEW HOUSE/LIVING ROOM - CHRISTMAS TREE,slug_line,6323,6331,0.9794,1,1,0
toy_story_1995,toy_story_1995_s097,97,INT. CHRISTMAS TREE,slug_line,6332,6337,0.9897,0,0,0
toy_story_1995,toy_story_1995_s098,98,INT. - ANDY'S NEW BEDROOM,slug_line,6338,6466,1.0,15,15,0
