film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
onward_2020,onward_2020_s093,93,EXT. TUNNEL ENTRANCE - DAY,slug_line,5075,5084,0.8,2,2,0
onward_2020,onward_2020_s094,94,INT. TUNNEL - DAY - CONTINUOUS,slug_line,5085,5152,0.8087,12,12,0
onward_2020,onward_2020_s095,95,INT. LAUREL’S CAR - DAY,slug_line,5153,5274,0.8174,24,24,0
onward_2020,onward_2020_s096,96,INT. TUNNEL - DAY,slug_line,5275,5398,0.8261,25,25,0
onward_2020,onward_2020_s097,97,INT. GAUNTLET - DAY,slug_line,5399,5558,0.8348,29,29,0
onward_2020,onward_2020_s098,98,EXT. NEW MUSHROOMTON DOWNTOWN - DAY,slug_line,5559,5642,0.8435,17,17,0
onward_2020,onward_2020_s099,99,EXT. OCEANSIDE CLIFF - PARK - DAY,slug_line,5643,5652,0.8522,1,1,0
onward_2020,onward_2020_s100,100,EXT. DOWNTOWN - DAY,slug_line,5653,5708,0.8609,7,7,0
onward_2020,onward_2020_s101,101,EXT. OCEANSIDE CLIFF - PARK - DAY,slug_line,5709,5714,0.8696,0,0,0
onward_2020,onward_2020_s102,102,EXT. FREEWAY - NIGHT,slug_line,5715,5748,0.8783,7,7,0
onward_2020,onward_2020_s103,103,INT. TUNNEL - DAY,slug_line,5749,5768,0.887,3,3,0
onward_2020,onward_2020_s104,104,EXT. REST AREA - NIGHT,slug_line,5769,5778,0.8957,1,1,0
onward_2020,onward_2020_s105,105,EXT. SWIMMING POOL - DAY,slug_line,5779,5784,0.9043,0,0,0
onward_2020,onward_2020_s106,106,INT. BEDROOM - DAY,slug_line,5785,5790,0.913,0,0,0
onward_2020,onward_2020_s107,107,EXT. LIGHTFOOT HOUSE - DAY,slug_line,5791,5798,0.9217,1,1,0
onward_2020,onward_2020_s108,108,EXT. OCEANSIDE CLIFF - PARK - DAY,slug_line,5799,5828,0.9304,4,4,0
onward_2020,onward_2020_s109,109,EXT. FOUNTAIN - DAY,slug_line,5829,6136,0.9391,52,52,0
onward_2020,onward_2020_s110,110,EXT. MODERN WORLD - MONTHS LATER,slug_line,6137,6152,0.9478,2,2,0
onward_2020,onward_2020_s111,111,INT. MANTICORE’S TAVERN - DAY,slug_line,6153,6180,0.9565,4,4,0
onward_2020,onward_2020_s112,112,INT. CLASSROOM - DAY,slug_line,6181,6228,0.9652,9,9,0
onward_2020,onward_2020_s113,113,INT. LIVING ROOM - DAY,slug_line,6229,6298,0.9739,13,13,0
onward_2020,onward_2020_s114,114,INT. LIGHTFOOT HOME - DAY,slug_line,6299,6328,0.9826,6,6,0
onward_2020,onward_2020_s115,115,EXT. ROAD - DAY,slug_line,6329,6354,0.9913,5,5,0
onward_2020,onward_2020_s116,116,INT. IAN’S ROOM - DAY,slug_line,6355,6357,1.0,0,0,0
