film_id,character_id,canonical_name,raw_speaker_labels,gender,gender_rationale,is_protagonist,is_named,included_in_network,utterance_count,word_count_spoken_only,word_count_song_only,notes
monsters_inc_2001,monsters_inc_2001_needleman,Needleman,Needleman,M,,False,True,True,14,78,0,
monsters_inc_2001,monsters_inc_2001_roz,Roz,Roz,F,,False,True,True,14,126,15,
monsters_inc_2001,monsters_inc_2001_yeti,Yeti,Yeti,M,,False,True,True,13,262,6,voiced by John Ratzenberger
monsters_inc_2001,monsters_inc_2001_jerry,Jerry,Jerry,M,,False,True,True,12,84,0,"Jerry Slugworth, floor manager"
monsters_inc_2001,monsters_inc_2001_charlie,Charlie,Charlie,M,,False,True,True,8,70,0,
monsters_inc_2001,monsters_inc_2001_george,George,George,M,,False,True,True,8,43,0,George Sanderson
monsters_inc_2001,monsters_inc_2001_ms_flint,Ms. Flint,Ms. Flint,F,,False,True,True,8,73,0,
monsters_inc_2001,monsters_inc_2001_sulley_and_mike,Sulley And Mike,Sulley and Mike,Both,,False,False,False,8,7,1,parser artifact
monsters_inc_2001,monsters_inc_2001_smitty,Smitty,Smitty,M,,False,True,True,7,35,0,
monsters_inc_2001,monsters_inc_2001_announcer,Announcer,Announcer,M,,False,False,False,4,68,0,
monsters_inc_2001,monsters_inc_2001_bile,Bile,Bile,M,,False,True,False,4,27,0,
monsters_inc_2001,monsters_inc_2001_tony,Tony,Tony,M,,False,True,False,3,16,0,
monsters_inc_2001,monsters_inc_2001_ward_s_assistant,Ward's Assistant,Ward's assistant,F,,False,True,False,3,23,0,
monsters_inc_2001,monsters_inc_2001_animatronic_boy,Animatronic Boy,Animatronic Boy,M,,False,True,False,2,9,0,
monsters_inc_2001,monsters_inc_2001_cda_agents,Cda Agents,CDA agents,M,,False,True,False,2,22,0,group
monsters_inc_2001,monsters_inc_2001_computer_voice,Computer Voice,Computer voice,F,,False,True,False,2,18,0,
monsters_inc_2001,monsters_inc_2001_computerized_voice,Computerized Voice,Computerized Voice,F,,False,True,False,2,14,0,
monsters_inc_2001,monsters_inc_2001_day_care_worker,Day Care Worker,Day care worker,F,,False,True,False,2,12,0,
monsters_inc_2001,monsters_inc_2001_lead_cda_agent,Lead Cda Agent,Lead CDA Agent,M,,False,True,False,2,18,0,
monsters_inc_2001,monsters_inc_2001_mother,Mother,Mother,F,,False,True,False,2,6,0,
monsters_inc_2001,monsters_inc_2001_nick_schmidt,Nick Schmidt,Nick Schmidt,M,,False,True,False,2,17,0,
monsters_inc_2001,monsters_inc_2001_photographer,Photographer,Photographer,M,,False,True,False,2,3,4,
monsters_inc_2001,monsters_inc_2001_redneck_boy,Redneck Boy,Redneck boy,M,,False,True,False,2,13,0,
monsters_inc_2001,monsters_inc_2001_ward,Ward,Ward,M,,False,True,False,2,19,0,
monsters_inc_2001,monsters_inc_2001_employee,Employee,Employee #1 | Employee #2,Unknown,grouped numbered anonymous speakers; gender not stated,False,True,False,2,7,0,grouped: numbered anonymous speakers collapsed into one character
monsters_inc_2001,monsters_inc_2001_interviewee,Interviewee,Interviewee #1 | Interviewee #2,Unknown,grouped numbered anonymous speakers; gender not stated,False,True,False,2,28,0,grouped: numbered anonymous speakers collapsed into one character
monsters_inc_2001,monsters_inc_2001_betty,Betty,Betty,F,,False,True,False,1,3,0,
monsters_inc_2001,monsters_inc_2001_blobby,Blobby,Blobby,M,,False,True,False,1,2,0,
monsters_inc_2001,monsters_inc_2001_cda_helicopter_pilot,Cda Helicopter Pilot,CDA Helicopter Pilot,M,,False,True,False,1,8,0,
monsters_inc_2001,monsters_inc_2001_employee_walla,Employee Walla,Employee Walla,M,,False,True,False,1,6,0,
monsters_inc_2001,monsters_inc_2001_father,Father,Father,M,,False,True,False,1,3,0,
monsters_inc_2001,monsters_inc_2001_day_care_kid,Day Care Kid,Day care kid,M,,False,False,False,1,2,0,
monsters_inc_2001,monsters_inc_2001_day_care_kids,Day-care Kids,Day-care kids,Both,,False,False,False,1,2,0,group
monsters_inc_2001,monsters_inc_2001_josh_rivera,Josh Rivera,Josh Rivera,M,,False,True,False,1,1,0,
monsters_inc_2001,monsters_inc_2001_little_boy,Little Boy,Little Boy,M,,False,False,False,1,3,0,
monsters_inc_2001,monsters_inc_2001_miscellaneous_monster,Miscellaneous Monster,Miscellaneous Monster,M,,False,False,False,1,3,0,
monsters_inc_2001,monsters_inc_2001_monster_kid,Monster Kid,Monster Kid,M,,False,False,False,1,4,0,
monsters_inc_2001,monsters_inc_2001_monster_kids,Monster Kids,Monster Kids,Both,,False,False,False,1,14,0,group
monsters_inc_2001,monsters_inc_2001_monsters,Monsters,Monsters,Both,,False,False,False,1,3,0,group
monsters_inc_2001,monsters_inc_2001_frank,Frank,Frank,M,,False,True,False,1,2,0,
monsters_inc_2001,monsters_inc_2001_giant_eye_monster,Giant Eye Monster,Giant Eye Monster,M,,False,False,False,1,2,0,
monsters_inc_2001,monsters_inc_2001_needleman_and_smitty,Needleman And Smitty,Needleman and Smitty,Both,,False,False,False,1,1,0,parser artifact
monsters_inc_2001,monsters_inc_2001_multiple_day_care_kids,Multiple Day-Care Kids,Multiple day-care kids,Both,,False,False,False,1,2,0,group
monsters_inc_2001,monsters_inc_2001_newscaster,Newscaster,Newscaster,M,,False,False,False,1,20,0,
monsters_inc_2001,monsters_inc_2001_pupils_and_bile,Pupils And Bile,Pupils and Bile,Both,,False,False,False,1,1,0,parser artifact/group
monsters_inc_2001,monsters_inc_2001_ricky,Ricky,Ricky,M,,False,True,False,1,2,0,
monsters_inc_2001,monsters_inc_2001_scientist,Scientist,Scientist,M,,False,False,False,1,12,0,
monsters_inc_2001,monsters_inc_2001_random_assistant,Random Assistant,Random Assistant,M,,False,False,False,1,4,0,
monsters_inc_2001,monsters_inc_2001_redneck_mama,Redneck Mama,Redneck mama,F,,False,False,False,1,7,0,
monsters_inc_2001,monsters_inc_2001_sushi_chef,Sushi Chef,Sushi Chef,M,,False,False,False,1,8,0,
monsters_inc_2001,monsters_inc_2001_sneezing_monster,Sneezing Monster,Sneezing Monster,M,,False,False,False,1,2,0,
monsters_inc_2001,monsters_inc_2001_sushi_chefs,Sushi Chefs,Sushi Chefs,Both,,False,False,False,1,4,0,group
monsters_inc_2001,monsters_inc_2001_tiny_monster_husband,Tiny Monster Husband,Tiny Monster Husband,M,,False,False,False,1,3,0,
monsters_inc_2001,monsters_inc_2001_tongue_monster_kid,Tongue Monster Kid,Tongue Monster Kid,M,,False,False,False,1,4,0,
monsters_inc_2001,monsters_inc_2001_tiny_monster_wife,Tiny Monster Wife,Tiny Monster Wife,F,,False,False,False,1,5,0,
monsters_inc_2001,monsters_inc_2001_waiters,Waiters,Waiters,Both,,False,False,False,1,4,0,group
monsters_inc_2001,monsters_inc_2001_waiter,Waiter,Waiter,M,,False,False,False,1,3,0,
zootopia_2016,zootopia_2016_hopps,Hopps,HOPPS | HOPPS (CONT'D) | HOPPS (O.C.) | HOPPS (O.S.) | HOPPS (V.O.) | HOPPS(CONT'D) | HOPPS. | JUDY | JUDY (CONT'D) | YOUNG JUDY | YOUNG JUDY (CONT'D) | YOUNG JUDY (O.S.),F,,True,True,True,325,4759,0,corrected gender M→F (Judy Hopps)
zootopia_2016,zootopia_2016_nick,Nick,NICK | NICK (CONT'D) | NICK (O.S.) | NICK (V.O.) | YOUNG NICK | YOUNG NICK (CONT'D),M,,False,True,True,185,3509,0,
zootopia_2016,zootopia_2016_bogo,Bogo,BOGO | BOGO (CONT'D) | BOGO (O.S.) | BOGO (PRE-LAP),M,,False,True,True,53,731,0,
zootopia_2016,zootopia_2016_stu_hopps,Stu Hopps,STU HOPPS | STU HOPPS (CONT'D) | STU HOPPS (O.S.) | STU HOPPS (V.O.),M,,False,True,True,43,493,0,Judy's father
zootopia_2016,zootopia_2016_bellwether,Bellwether,BELLWETHER | BELLWETHER (CONT'D) | BELLWETHER (O.S.) | BELLWETHER (ON CARROT PEN RECORDER),F,,False,True,True,42,763,34,corrected gender M→F
zootopia_2016,zootopia_2016_bonnie_hopps,Bonnie Hopps,BONNIE HOPPS | BONNIE HOPPS (O.S.) | BONNIE HOPPS (V.O.),F,,False,True,True,35,320,0,Judy's mother
zootopia_2016,zootopia_2016_clawhauser,Clawhauser,CLAWHAUSER | CLAWHAUSER (CONT'D) | CLAWHAUSER (INTERCOM) | CLAWHAUSER (ON RADIO) | CLAWHAUSER(INTERCOM),M,,False,True,True,23,375,0,
zootopia_2016,zootopia_2016_flash,Flash,FLASH,M,,False,True,True,21,82,0,
zootopia_2016,zootopia_2016_lionheart,Lionheart,LIONHEART | LIONHEART (CONT'D) | LIONHEART (INTERCOM) | LIONHEART (O.S.),M,,False,True,True,20,354,0,
zootopia_2016,zootopia_2016_gideon_grey,Gideon Grey,ADULT GIDEON GREY | GIDEON GREY | GIDEON GREY (CONT'D) | GIDEON GREY (V.O.),M,,False,True,True,14,334,0,
zootopia_2016,zootopia_2016_duke_weaselton,Duke Weaselton,DUKE WEASELTON | DUKE WEASELTON (CONT'D) | DUKE WEASELTON (PRE-LAP) | DUKE WEASELTON (V.O.),M,,False,True,True,13,250,0,
zootopia_2016,zootopia_2016_mr_big,Mr. Big,MR. BIG,M,,False,True,True,13,302,0,
zootopia_2016,zootopia_2016_gazelle,Gazelle,GAZELLE | GAZELLE (ON PHONE) | GAZELLE (V.O.),F,,False,True,True,9,125,0,
zootopia_2016,zootopia_2016_mrs_otterton,Mrs. Otterton,MRS. OTTERTON | MRS. OTTERTON (CONT'D),F,,False,True,True,9,142,0,
zootopia_2016,zootopia_2016_reporter,Reporter,REPORTER | REPORTER (O.S.) | REPORTER 2 | REPORTER 3 | REPORTER 4 | REPORTER 5 | REPORTER 6,M,,False,False,True,9,89,0,multiple reporters merged
zootopia_2016,zootopia_2016_fru_fru_shrew,Fru Fru Shrew,FRU FRU SHREW,F,,False,True,True,7,91,0,corrected gender M→F
zootopia_2016,zootopia_2016_yax_the_hippie_yak,Yax The Hippie Yak,YAX | YAX THE HIPPIE YAK | YAX THE HIPPIE YAK (CONT'D),M,,False,True,True,13,262,0,corrected gender F→M
zootopia_2016,zootopia_2016_doug,Doug,DOUG | DOUG (CONT'D),M,,False,True,True,6,208,0,
zootopia_2016,zootopia_2016_major_friedkin,Major Friedkin,MAJOR FRIEDKIN | MAJOR FRIEDKIN (CONT'D) | MAJOR FRIEDKIN(CONT'D),F,,False,True,True,6,111,0,corrected gender M→F; female police academy instructor
zootopia_2016,zootopia_2016_mean_kid_animal,Mean Kid Animal,MEAN KID ANIMAL | MEAN KID ANIMAL (O.S.) | MEAN KID ANIMAL (V.O.),M,,False,False,True,6,105,0,
zootopia_2016,zootopia_2016_oryx_pootosser,Oryx Pootosser,ORYX POOTOSSER | ORYX POOTOSSER (O.S.),M,,False,True,True,6,54,0,
zootopia_2016,zootopia_2016_badger_doctor,Badger Doctor,BADGER DOCTOR,M,,False,False,True,5,78,0,
zootopia_2016,zootopia_2016_kudu_pootosser,Kudu Pootosser,KUDU POOTOSSER | KUDU POOTOSSER (O.S.),M,,False,False,True,5,33,0,
zootopia_2016,zootopia_2016_nangi,Nangi,NANGI,F,,False,True,True,5,32,0,
zootopia_2016,zootopia_2016_reveal,Reveal,Reveal,M,,False,False,False,5,49,0,parser artifact/stage direction
zootopia_2016,zootopia_2016_manchas,Manchas,MANCHAS | MANCHAS (MUFFLED INSIDE) | MANCHAS (THROUGH DOOR GAP),M,,False,True,False,4,116,0,
zootopia_2016,zootopia_2016_sharla,Sharla,SHARLA,F,,False,True,False,4,24,0,
zootopia_2016,zootopia_2016_finnick,Finnick,FINNICK,M,,False,True,False,3,68,0,
zootopia_2016,zootopia_2016_frantic_pig,Frantic Pig,FRANTIC PIG | FRANTIC PIG (CONT'D) | FRANTIC PIG (O.S.),M,,False,False,False,3,45,0,
zootopia_2016,zootopia_2016_woolter,Woolter,WOOLTER | WOOLTER (O.S.),M,,False,True,False,3,32,0,
zootopia_2016,zootopia_2016_dharma_armadillo,Dharma Armadillo,DHARMA ARMADILLO | DHARMA ARMADILLO (CONT'D),F,,False,True,False,2,30,0,
zootopia_2016,zootopia_2016_leopard,Leopard,LEOPARD,M,,False,False,False,2,40,0,
zootopia_2016,zootopia_2016_mchorn,Mchorn,MCHORN,M,,False,True,False,2,21,0,
zootopia_2016,zootopia_2016_press,Press,PRESS,Both,,False,False,False,2,40,0,group
zootopia_2016,zootopia_2016_rabbit_mom,Rabbit Mom,RABBIT MOM,F,,False,False,False,2,13,0,
zootopia_2016,zootopia_2016_travis_the_wolf_henchman_kid,Travis The Wolf Henchman Kid,TRAVIS THE WOLF HENCHMAN KID,M,,False,True,False,2,15,0,
zootopia_2016,zootopia_2016_wolf_guard,Wolf Guard,WOLF GUARD,M,,False,False,False,2,19,0,
zootopia_2016,zootopia_2016_angry_driver,Angry Driver,ANGRY DRIVER (O.S.),M,,False,False,False,1,8,0,
zootopia_2016,zootopia_2016_angry_gerbil_lady,Angry Gerbil Lady,ANGRY GERBIL LADY,F,,False,False,False,1,26,0,
zootopia_2016,zootopia_2016_another_reporter,Another Reporter,ANOTHER REPORTER,M,,False,False,False,1,8,0,
zootopia_2016,zootopia_2016_cotton,Cotton,COTTON,F,,False,True,False,1,5,0,Judy's sibling
zootopia_2016,zootopia_2016_crowd_of_bunnies,Crowd Of Bunnies,CROWD OF BUNNIES,Both,,False,False,False,1,13,0,group
zootopia_2016,zootopia_2016_elephant,Elephant,ELEPHANT,M,,False,False,False,1,16,0,
zootopia_2016,zootopia_2016_gary_the_wolf_guard,Gary The Wolf Guard,GARY THE WOLF GUARD,M,,False,True,False,1,5,0,
zootopia_2016,zootopia_2016_hippo_child,Hippo Child,HIPPO CHILD,M,,False,False,False,1,8,0,
zootopia_2016,zootopia_2016_jesse,Jesse,JESSE,M,,False,True,False,1,4,0,
zootopia_2016,zootopia_2016_moose,Moose,MOOSE,M,,False,False,False,1,17,0,
zootopia_2016,zootopia_2016_nick_hopps,Nick Hopps,NICK                          HOPPS (CONT'D),Both,,False,False,False,1,14,0,parser artifact — two speakers on one line
zootopia_2016,zootopia_2016_number_two,Number Two,Number two,M,,False,False,False,1,38,0,stage direction parsed as character
zootopia_2016,zootopia_2016_officer_higgins,Officer Higgins,OFFICER HIGGINS (O.S.),M,,False,True,False,1,23,0,
zootopia_2016,zootopia_2016_pig,Pig,PIG,M,,False,False,False,1,6,0,
zootopia_2016,zootopia_2016_pred_anchor,Pred Anchor,PRED ANCHOR,M,,False,False,False,1,17,0,
zootopia_2016,zootopia_2016_predator_anchor,Predator Anchor,PREDATOR ANCHOR (V.O.),M,,False,False,False,1,20,0,
zootopia_2016,zootopia_2016_prey_anchor,Prey Anchor,PREY ANCHOR,M,,False,False,False,1,26,0,
zootopia_2016,zootopia_2016_priscilla,Priscilla,PRISCILLA,F,,False,True,False,1,2,0,three-toed sloth
zootopia_2016,zootopia_2016_rabbit_kid,Rabbit Kid,RABBIT KID,M,,False,False,False,1,3,0,
zootopia_2016,zootopia_2016_reporters,Reporters,REPORTERS,Both,,False,False,False,1,18,0,group
zootopia_2016,zootopia_2016_train_conductor,Train Conductor,TRAIN CONDUCTOR,M,,False,False,False,1,3,0,
zootopia_2016,zootopia_2016_truck_driver,Truck Driver,TRUCK DRIVER (O.S.),M,,False,False,False,1,53,0,
coco_2017,coco_2017_miguel,Miguel,MIGUEL | MIGUEL (CONT'D) | MIGUEL (O.S.) | MIGUEL (V.O) | MIGUEL (V.O.),M,,True,True,True,343,2424,330,Miguel Rivera
coco_2017,coco_2017_h_ctor,Héctor,H CTOR | H CTOR (CONT'D) | H CTOR (O.S.) | H CTOR (V.O.) | YOUNG H CTOR,M,,False,True,True,182,1692,124,Héctor (accent stripped by parser)
coco_2017,coco_2017_de_la_cruz,De La Cruz,DE LA CRUZ | DE LA CRUZ (CONT'D) | DE LA CRUZ (FILM CLIP) | YOUNG DE LA CRUZ | YOUNG DE LA CRUZ (CONT'D),M,,False,True,True,89,746,148,Ernesto de la Cruz
coco_2017,coco_2017_mam_imelda,Mam Imelda,MAM  IMELDA | MAM  IMELDA (CONT'D),F,,False,True,True,69,503,68,Mamá Imelda
coco_2017,coco_2017_abuelita,Abuelita,ABUELITA | ABUELITA (CONT'D) | ABUELITA (O.S.),F,,False,True,True,51,406,0,
coco_2017,coco_2017_pap,Pap,PAP | PAP  (O.S.),M,,False,True,True,22,146,0,Papá (Miguel's father)
coco_2017,coco_2017_pap_julio,Pap Julio,PAP  JULIO | PAP  JULIO (CONT'D),M,,False,True,True,18,83,0,Papá Julio
coco_2017,coco_2017_chicharr_n,Chicharrón,CHICHARR N,M,,False,True,True,13,89,0,Chicharrón (accent stripped)
coco_2017,coco_2017_clerk,Clerk,CLERK,M,,False,False,True,13,143,0,voiced by Gabriel Iglesias
coco_2017,coco_2017_frida,Frida,FRIDA | FRIDA (CONT'D),F,,False,True,True,13,177,0,Frida Kahlo
coco_2017,coco_2017_mam_coco,Mam Coco,MAM  COCO | MAM  COCO (CONT'D) | YOUNG COCO,F,,False,True,True,14,69,0,Mamá Coco
coco_2017,coco_2017_t_a_rosita,Tía Rosita,T A ROSITA,F,,False,True,True,13,65,0,Tía Rosita
coco_2017,coco_2017_mam,Mam,MAM | MAM  (CONT'D),F,,False,True,True,10,73,0,Mamá — Miguel's mother
coco_2017,coco_2017_departures_agent,Departures Agent,DEPARTURES AGENT | DEPARTURES AGENT (CONT'D),F,,False,False,True,9,53,0,voiced by Carla Medina
coco_2017,coco_2017_plaza_mariachi,Plaza Mariachi,PLAZA MARIACHI | PLAZA MARIACHI (CONT'D),M,,False,False,True,9,124,0,voiced by Lombardo Boyar
coco_2017,coco_2017_t_a_victoria,Tía Victoria,T A VICTORIA,F,,False,True,True,8,37,0,Tía Victoria
coco_2017,coco_2017_t_o_oscar,Tío Oscar,T O OSCAR,M,,False,True,True,8,33,0,Tío Oscar
coco_2017,coco_2017_emcee,Emcee,EMCEE | EMCEE (CONT'D) | EMCEE (O.S.),F,,False,False,True,7,101,0,voiced by Blanca Araceli
coco_2017,coco_2017_security_guard,Security Guard,SECURITY GUARD,M,,False,False,True,7,31,0,
coco_2017,coco_2017_t_o_felipe,Tío Felipe,T O FELIPE,M,,False,True,True,6,27,0,Tío Felipe
coco_2017,coco_2017_corrections_officer,Corrections Officer,CORRECTIONS OFFICER,M,,False,False,True,5,53,0,
coco_2017,coco_2017_t_o_berto,Tío Berto,T O BERTO,M,,False,True,True,5,32,0,Tío Berto
coco_2017,coco_2017_arrivals_agent,Arrivals Agent,ARRIVALS AGENT | ARRIVALS AGENT (O.S.),M,,False,False,False,4,16,0,
coco_2017,coco_2017_crowd,Crowd,CROWD,Both,,False,False,False,4,8,0,group
coco_2017,coco_2017_crowd_member,Crowd Member,CROWD MEMBER,M,,False,False,False,4,8,0,
coco_2017,coco_2017_gustavo,Gustavo,GUSTAVO,M,,False,True,False,4,62,0,
coco_2017,coco_2017_patrolman,Patrolman,PATROLMAN,M,,False,False,False,4,19,0,
coco_2017,coco_2017_stagehand,Stagehand,STAGEHAND,M,,False,False,False,4,29,0,
coco_2017,coco_2017_canned_loop,Canned Loop,CANNED LOOP (V.O.),M,,False,False,False,3,48,0,
coco_2017,coco_2017_don_hidalgo,Don Hidalgo,DON HIDALGO (FILM CLIP),M,,False,True,False,3,27,0,
coco_2017,coco_2017_nun,Nun,NUN (FILM CLIP),F,,False,False,False,3,22,0,
coco_2017,coco_2017_tour_guide,Tour Guide,TOUR GUIDE | TOUR GUIDE (CONT'D) | TOUR GUIDE (O.S.),M,,False,False,False,3,69,0,
coco_2017,coco_2017_woman,Woman,WOMAN | WOMAN (CONT'D),F,,False,False,False,3,15,0,
coco_2017,coco_2017_audience_member,Audience Member,AUDIENCE MEMBER | AUDIENCE MEMBER (O.S.),M,,False,False,False,2,9,0,
coco_2017,coco_2017_band_leader,Band Leader,BAND LEADER,M,,False,False,False,2,20,0,
coco_2017,coco_2017_cecilia,Cecilia,CECILIA,F,,False,True,False,2,30,0,
coco_2017,coco_2017_dante,Dante,DANTE (O.S) | DANTE (O.S.),M,,False,True,False,2,3,0,Miguel's dog
coco_2017,coco_2017_de_la_cruz_mam_imelda,De La Cruz/Mam Imelda,DE LA CRUZ/MAM  IMELDA,Both,,False,False,False,2,0,21,parser artifact — two speakers
coco_2017,coco_2017_groundskeeper,Groundskeeper,GROUNDSKEEPER,M,,False,False,False,2,7,0,
coco_2017,coco_2017_guest,Guest,GUEST,M,,False,False,False,2,6,0,
coco_2017,coco_2017_musicians,Musicians,MUSICIANS,Both,,False,False,False,2,5,4,group
coco_2017,coco_2017_skeleton_head,Skeleton Head,SKELETON HEAD,M,,False,False,False,2,4,0,
coco_2017,coco_2017_stage_manager,Stage Manager,STAGE MANAGER,M,,False,False,False,2,21,0,
coco_2017,coco_2017_t_a_chelo,Tía Chelo,T A CHELO,F,,False,True,False,2,15,0,Tía Chelo
coco_2017,coco_2017_announcer,Announcer,ANNOUNCER (O.S.),M,,False,False,False,1,12,0,
coco_2017,coco_2017_audience,Audience,AUDIENCE,Both,,False,False,False,1,3,0,group
coco_2017,coco_2017_case_worker,Case Worker,CASE WORKER,M,,False,False,False,1,13,0,
coco_2017,coco_2017_crowd_members,Crowd Members,CROWD MEMBERS,Both,,False,False,False,1,21,0,group
coco_2017,coco_2017_distressed_traveler,Distressed Traveler,DISTRESSED TRAVELER,M,,False,False,False,1,13,0,
coco_2017,coco_2017_elderly_couple,Elderly Couple,ELDERLY COUPLE,Both,,False,False,False,1,1,0,group
coco_2017,coco_2017_family,Family,FAMILY,Both,,False,False,False,1,24,0,group
coco_2017,coco_2017_interviewer,Interviewer,INTERVIEWER (FILM CLIP),M,,False,False,False,1,15,0,
coco_2017,coco_2017_juan_ortodoncia,Juan Ortodoncia,JUAN ORTODONCIA,M,,False,True,False,1,1,0,
coco_2017,coco_2017_lola,Lola,LOLA (FILM CLIP),F,,False,True,False,1,9,0,
coco_2017,coco_2017_miffed_wife,Miffed Wife,MIFFED WIFE,F,,False,False,False,1,12,0,
coco_2017,coco_2017_miguel_de_la_cruz,Miguel & De La Cruz,MIGUEL & DE LA CRUZ,Both,,False,False,False,1,0,12,parser artifact — two speakers
coco_2017,coco_2017_officer,Officer,OFFICER,M,,False,False,False,1,1,0,
coco_2017,coco_2017_opera_singers,Opera Singers,OPERA SINGERS,Both,,False,False,False,1,0,8,group
coco_2017,coco_2017_pap_franco,Pap Franco,PAP  FRANCO,M,,False,True,False,1,2,0,Papá Franco
coco_2017,coco_2017_patrolwoman,Patrolwoman,PATROLWOMAN,F,,False,False,False,1,9,0,
coco_2017,coco_2017_prima_rosa,Prima Rosa,PRIMA ROSA,F,,False,True,False,1,12,0,
coco_2017,coco_2017_primo_abel,Primo Abel,PRIMO ABEL,M,,False,True,False,1,8,0,
coco_2017,coco_2017_ratty_group,Ratty Group,RATTY GROUP,Both,,False,False,False,1,3,0,group
coco_2017,coco_2017_ratty_member,Ratty Member,RATTY MEMBER,M,,False,False,False,1,2,0,
coco_2017,coco_2017_skeleton_abuela,Skeleton Abuela,SKELETON ABUELA,F,,False,False,False,1,5,0,
coco_2017,coco_2017_skeleton_mother,Skeleton Mother,SKELETON MOTHER,F,,False,False,False,1,11,0,
coco_2017,coco_2017_skeleton_musician,Skeleton Musician,SKELETON MUSICIAN,M,,False,False,False,1,0,10,
coco_2017,coco_2017_street_vendor,Street Vendor,STREET VENDOR,M,,False,False,False,1,3,0,
coco_2017,coco_2017_t_a_gloria,Tía Gloria,T A GLORIA,F,,False,True,False,1,6,0,Tía Gloria
coco_2017,coco_2017_t_o_felipe_t_o_oscar,Tío Felipe/Tío Oscar,T O FELIPE/T O OSCAR,Both,,False,False,False,1,8,0,parser artifact — two speakers
coco_2017,coco_2017_t_o_oscar_t_o_felipe,Tío Oscar/Tío Felipe,T O OSCAR/T O FELIPE,Both,,False,False,False,1,1,0,parser artifact — two speakers
coco_2017,coco_2017_tias,Tias,OLD TIAS,F,,False,False,False,1,2,0,group
coco_2017,coco_2017_traveler,Traveler,TRAVELER,M,,False,False,False,1,5,0,
coco_2017,coco_2017_vendor,Vendor,VENDOR,M,,False,False,False,1,5,0,
coco_2017,coco_2017_voice_over_p_a,Voice Over P.A.,VOICE OVER P.A.,M,,False,False,False,1,10,0,
coco_2017,coco_2017_voices,Voices,VOICES (O.S.),Both,,False,False,False,1,14,0,group
onward_2020,onward_2020_ian,Ian,IAN | IAN (V.O.),M,,True,True,True,383,5263,0,
onward_2020,onward_2020_barley,Barley,BARLEY | BARLEY (O.S.) | YOUNG BARLEY,M,,False,True,True,364,6477,0,
onward_2020,onward_2020_laurel,Laurel,LAUREL | LAUREL (O.S.),F,,False,True,True,106,1706,0,
onward_2020,onward_2020_manticore,Manticore,COSTUMED MANTICORE | MANTICORE,F,,False,True,True,70,1297,0,
onward_2020,onward_2020_colt,Colt,COLT | COLT (O.S.) | COLT (ON PHONE),M,,False,True,True,42,611,0,
onward_2020,onward_2020_dad,Dad,DAD | DAD (V.O.),M,,False,True,True,21,312,0,
onward_2020,onward_2020_dewdrop,Dewdrop,DEWDROP | DEWDROP (O.S.),F,,False,True,True,15,199,0,
onward_2020,onward_2020_officer_specter,Officer Specter,OFFICER SPECTER,F,,False,True,True,15,240,0,
onward_2020,onward_2020_officer_gore,Officer Gore,OFFICER GORE | OFFICER GORE (O.S.),F,,False,True,True,12,167,0,
onward_2020,onward_2020_grecklin,Grecklin,GRECKLIN,F,,False,True,True,10,87,0,
onward_2020,onward_2020_gaxton,Gaxton,GAXTON,M,,False,True,True,9,123,0,
onward_2020,onward_2020_officer_avel,Officer Avel,OFFICER AVEL,M,,False,True,True,9,117,0,
onward_2020,onward_2020_sadalia,Sadalia,SADALIA,F,,False,True,True,9,75,0,
onward_2020,onward_2020_driving_instructor,Driving Instructor,DRIVING INSTRUCTOR,F,,False,False,True,7,76,0,
onward_2020,onward_2020_hostess,Hostess,HOSTESS,F,,False,False,False,4,78,0,
onward_2020,onward_2020_althea,Althea,ALTHEA,F,,False,True,False,3,12,0,
onward_2020,onward_2020_cobweb,Cobweb,COBWEB,M,,False,True,False,3,42,0,
onward_2020,onward_2020_colt_ian,Colt/Ian,COLT/IAN,M,,False,True,False,3,89,0,
onward_2020,onward_2020_gorgamon,Gorgamon,GORGAMON,M,,False,True,False,3,51,0,
onward_2020,onward_2020_windshield_sprite,Windshield Sprite,WINDSHIELD SPRITE,M,,False,True,False,3,54,0,
onward_2020,onward_2020_fennwick,Fennwick,FENNWICK,M,,False,True,False,2,62,0,
onward_2020,onward_2020_gurge,Gurge,GURGE,M,,False,True,False,2,21,0,
onward_2020,onward_2020_ian_colt,Ian/Colt,IAN/COLT,M,,False,True,False,2,95,0,
onward_2020,onward_2020_apprentice,Apprentice,APPRENTICE,M,,False,False,False,1,8,0,
onward_2020,onward_2020_birthday_kids,Birthday Kids,BIRTHDAY KIDS,Both,,False,False,False,1,11,0,
onward_2020,onward_2020_brave_wizard,Brave Wizard,BRAVE WIZARD,M,,False,False,False,1,22,0,
onward_2020,onward_2020_bullseye_sprite,Bullseye Sprite,BULLSEYE SPRITE,M,,False,False,False,1,10,0,
onward_2020,onward_2020_elf_wizard,Elf Wizard,ELF WIZARD,M,,False,False,False,1,15,0,
onward_2020,onward_2020_fitness_instructor,Fitness Instructor,FITNESS INSTRUCTOR,M,,False,False,False,1,15,0,
onward_2020,onward_2020_fitness_models,Fitness Models,FITNESS MODELS,Both,,False,False,False,1,4,0,
onward_2020,onward_2020_flying_sprites,Flying Sprites,FLYING SPRITES,M,,False,False,False,1,12,0,
onward_2020,onward_2020_gas_station_clerk,Gas Station Clerk,GAS STATION CLERK,M,,False,False,False,1,26,0,
