film_id,parser_character_id,review_character_id,parser_canonical_name,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,gender,gender_rationale,is_named,is_protagonist,included_in_network,merge_into_character_id,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,review_notes
monsters_inc_2001,monsters_inc_2001_giant_eye_monster,monsters_inc_2001_giant_eye_monster,Giant Eye Monster,Giant Eye Monster,Giant Eye Monster,1,M,,0,0,0,,1,1,0,2,2,0,monsters_inc_2001_s003,75,
monsters_inc_2001,monsters_inc_2001_needleman_and_smitty,monsters_inc_2001_needleman_and_smitty,Needleman And Smitty,Needleman And Smitty,Needleman and Smitty,1,Both,,0,0,0,,1,1,0,1,1,0,monsters_inc_2001_s007,204,parser artifact
monsters_inc_2001,monsters_inc_2001_multiple_day_care_kids,monsters_inc_2001_multiple_day_care_kids,Multiple Day-Care Kids,Multiple Day-Care Kids,Multiple day-care kids,1,Both,,0,0,0,,1,1,0,2,2,0,monsters_inc_2001_s018,573,group
monsters_inc_2001,monsters_inc_2001_newscaster,monsters_inc_2001_newscaster,Newscaster,Newscaster,Newscaster,1,M,,0,0,0,,1,1,0,20,20,0,monsters_inc_2001_s011,340,
monsters_inc_2001,monsters_inc_2001_pupils_and_bile,monsters_inc_2001_pupils_and_bile,Pupils And Bile,Pupils And Bile,Pupils and Bile,1,Both,,0,0,0,,1,1,0,1,1,0,monsters_inc_2001_s001,9,parser artifact/group
monsters_inc_2001,monsters_inc_2001_ricky,monsters_inc_2001_ricky,Ricky,Ricky,Ricky,1,M,,1,0,0,,1,1,0,2,2,0,monsters_inc_2001_s004,90,
monsters_inc_2001,monsters_inc_2001_scientist,monsters_inc_2001_scientist,Scientist,Scientist,Scientist,1,M,,0,0,0,,1,1,0,12,12,0,monsters_inc_2001_s011,345,
monsters_inc_2001,monsters_inc_2001_random_assistant,monsters_inc_2001_random_assistant,Random Assistant,Random Assistant,Random Assistant,1,M,,0,0,0,,1,1,0,4,4,0,monsters_inc_2001_s016,505,
monsters_inc_2001,monsters_inc_2001_redneck_mama,monsters_inc_2001_redneck_mama,Redneck Mama,Redneck Mama,Redneck mama,1,F,,0,0,0,,1,1,0,7,7,0,monsters_inc_2001_s024,872,
monsters_inc_2001,monsters_inc_2001_sushi_chef,monsters_inc_2001_sushi_chef,Sushi Chef,Sushi Chef,Sushi Chef,1,M,,0,0,0,,1,1,0,8,8,0,monsters_inc_2001_s010,326,
monsters_inc_2001,monsters_inc_2001_sneezing_monster,monsters_inc_2001_sneezing_monster,Sneezing Monster,Sneezing Monster,Sneezing Monster,1,M,,0,0,0,,1,1,0,2,2,0,monsters_inc_2001_s003,76,
monsters_inc_2001,monsters_inc_2001_sushi_chefs,monsters_inc_2001_sushi_chefs,Sushi Chefs,Sushi Chefs,Sushi Chefs,1,Both,,0,0,0,,1,1,0,4,4,0,monsters_inc_2001_s010,298,group
