film_id,parser_character_id,review_character_id,parser_canonical_name,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,gender,gender_rationale,is_named,is_protagonist,included_in_network,merge_into_character_id,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,review_notes
mulan_1998,mulan_1998_grandma_fa,mulan_1998_grandma_fa,Grandma Fa,Grandma Fa,Grandma Fa,1,F,,1,0,1,,5,5,0,197,197,0,mulan_1998_s004,19,
mulan_1998,mulan_1998_first_ancestor,mulan_1998_first_ancestor,First Ancestor,First Ancestor,First Ancestor,1,F,,0,0,0,,4,4,0,162,162,0,mulan_1998_s012,57,
mulan_1998,mulan_1998_matchmaker,mulan_1998_matchmaker,Matchmaker,Matchmaker,Matchmaker,1,F,,0,0,0,,4,4,0,346,346,0,mulan_1998_s005,35,
mulan_1998,mulan_1998_cri_kee,mulan_1998_cri_kee,Cri-Kee,Cri-Kee,Cri-Kee,1,Unknown,"doesn't talk, is a cricket",0,0,0,,3,3,0,6,6,0,mulan_1998_s012,66,
mulan_1998,mulan_1998_all_three,mulan_1998_all_three,All Three,All Three,All Three,1,Unknown,context dependent,0,0,0,,2,2,0,141,141,0,mulan_1998_s005,27,
mulan_1998,mulan_1998_hun_archer,mulan_1998_hun_archer,Hun Archer,Hun Archer,Hun Archer,1,M,,0,0,0,,2,2,0,359,359,0,mulan_1998_s018,135,
mulan_1998,mulan_1998_all_townspeople,mulan_1998_all_townspeople,All Townspeople,All Townspeople,All Townspeople,1,Both,,0,0,0,,1,1,0,51,51,0,mulan_1998_s005,33,
mulan_1998,mulan_1998_army_chorus,mulan_1998_army_chorus,Army Chorus,Army Chorus,Army Chorus,1,M,,0,0,0,,1,1,0,5,5,0,mulan_1998_s024,158,
mulan_1998,mulan_1998_bath_lady,mulan_1998_bath_lady,Bath Lady,Bath Lady,Bath Lady,1,F,,0,0,0,,1,1,0,159,159,0,mulan_1998_s004,22,
mulan_1998,mulan_1998_both,mulan_1998_both,Both,Both,Both,1,Unknown,context dependent,0,0,0,,1,1,0,6,6,0,mulan_1998_s005,23,
mulan_1998,mulan_1998_chorus,mulan_1998_chorus,Chorus,Chorus,Chorus,1,Both,,0,0,0,,1,1,0,48,48,0,mulan_1998_s005,28,
mulan_1998,mulan_1998_fa_li_and_others,mulan_1998_fa_li_and_others,Fa Li And Others,Fa Li And Others,Fa Li and others,1,Both,,0,0,0,,1,1,0,74,74,0,mulan_1998_s005,24,
mulan_1998,mulan_1998_hun_long_hair_guy,mulan_1998_hun_long_hair_guy,Hun Long-Hair Guy,Hun Long-Hair Guy,Hun Long-Hair Guy,1,M,,0,0,0,,1,1,0,2,2,0,mulan_1998_s013,72,
mulan_1998,mulan_1998_hun_soldier,mulan_1998_hun_soldier,Hun Soldier,Hun Soldier,Hun Soldier,1,M,,0,0,0,,1,1,0,26,26,0,mulan_1998_s029,170,
mulan_1998,mulan_1998_little_brother,mulan_1998_little_brother,Little Brother,Little Brother,Little Brother,1,Unknown,Mulan's dog,0,0,0,,1,1,0,34,34,0,mulan_1998_s046,239,
mulan_1998,mulan_1998_maidens_and_mulan,mulan_1998_maidens_and_mulan,Maidens And Mulan,Maidens And Mulan,Maidens and Mulan,1,F,,0,0,0,,1,1,0,27,27,0,mulan_1998_s005,32,
