film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
toy_story_3_2010,toy_story_3_2010_s079,79,INT. FRONT OFFICE - NIGHT,slug_line,3017,3030,0.5954,3,3,0
toy_story_3_2010,toy_story_3_2010_s080,80,INT. CATERPILLAR CLASSROOM - NIGHT,slug_line,3031,3053,0.6031,5,5,0
toy_story_3_2010,toy_story_3_2010_s081,81,INT. CEILING CRAWL SPACE - NIGHT,slug_line,3054,3058,0.6107,1,1,0
toy_story_3_2010,toy_story_3_2010_s082,82,INT. CATERPILLAR CLASSROOM - NIGHT,slug_line,3059,3094,0.6183,10,10,0
toy_story_3_2010,toy_story_3_2010_s083,83,INT. SANDBOX - NIGHT,slug_line,3095,3100,0.626,1,1,0
toy_story_3_2010,toy_story_3_2010_s084,84,EXT. PLAYGROUND - NIGHT,slug_line,3101,3107,0.6336,0,0,0
toy_story_3_2010,toy_story_3_2010_s085,85,INT. FRONT OFFICE - NIGHT,slug_line,3108,3128,0.6412,1,1,0
toy_story_3_2010,toy_story_3_2010_s086,86,"INT. KEN’S DREAM HOUSE, BUTTERFLY ROOM - NIGHT",slug_line,3129,3170,0.6489,7,7,0
toy_story_3_2010,toy_story_3_2010_s087,87,INT. OFFICE - NIGHT,slug_line,3171,3184,0.6565,3,3,0
toy_story_3_2010,toy_story_3_2010_s088,88,INT. CATERPILLAR ROOM - NIGHT,slug_line,3185,3230,0.6641,9,9,0
toy_story_3_2010,toy_story_3_2010_s089,89,EXT. PLAYGROUND - NIGHT,slug_line,3231,3236,0.6718,0,0,0
toy_story_3_2010,toy_story_3_2010_s090,90,"INT. KEN’S DREAM HOUSE, BUTTERFLY ROOM - NIGHT",slug_line,3237,3262,0.6794,7,7,0
toy_story_3_2010,toy_story_3_2010_s091,91,INT. HALLWAY - NIGHT,slug_line,3263,3265,0.687,0,0,0
toy_story_3_2010,toy_story_3_2010_s092,92,INT. OFFICE - NIGHT,slug_line,3266,3270,0.6947,0,0,0
toy_story_3_2010,toy_story_3_2010_s093,93,INT. CATERPILLAR ROOM - NIGHT,slug_line,3271,3272,0.7023,0,0,0
toy_story_3_2010,toy_story_3_2010_s094,94,EXT. PLAYGROUND - NIGHT,slug_line,3273,3277,0.7099,0,0,0
toy_story_3_2010,toy_story_3_2010_s095,95,INT. CATERPILLAR ROOM - NIGHT,slug_line,3278,3280,0.7176,0,0,0
toy_story_3_2010,toy_story_3_2010_s096,96,EXT. PLAYGROUND - NIGHT,slug_line,3281,3284,0.7252,0,0,0
toy_story_3_2010,toy_story_3_2010_s097,97,"INT. KEN’S DREAM HOUSE, BUTTERFLY ROOM - NIGHT",slug_line,3285,3322,0.7328,10,10,0
toy_story_3_2010,toy_story_3_2010_s098,98,INT. UTILITY CLOSET - NIGHT,slug_line,3323,3332,0.7405,1,1,0
toy_story_3_2010,toy_story_3_2010_s099,99,INT. CLASSROOM CEILING CRAWL SPACE - NIGHT,slug_line,3333,3340,0.7481,2,2,0
toy_story_3_2010,toy_story_3_2010_s100,100,EXT. PLAYGROUND - NIGHT,slug_line,3341,3343,0.7557,0,0,0
toy_story_3_2010,toy_story_3_2010_s101,101,INT. CLASSROOM CEILING CRAWL SPACE - NIGHT,slug_line,3344,3346,0.7634,0,0,0
toy_story_3_2010,toy_story_3_2010_s102,102,EXT. PLAYGROUND - NIGHT,slug_line,3347,3368,0.771,5,5,0
toy_story_3_2010,toy_story_3_2010_s103,103,INT. CATERPILLAR ROOM - NIGHT,slug_line,3369,3493,0.7786,34,34,0
toy_story_3_2010,toy_story_3_2010_s104,104,EXT. PLAYGROUND - NIGHT,slug_line,3494,3606,0.7863,23,23,0
toy_story_3_2010,toy_story_3_2010_s105,105,EXT. TRASH CHUTE - NIGHT,slug_line,3607,3623,0.7939,4,4,0
toy_story_3_2010,toy_story_3_2010_s106,106,INT. GARBAGE CHUTE - NIGHT,slug_line,3624,3891,0.8015,63,63,0
toy_story_3_2010,toy_story_3_2010_s107,107,INT. GARBAGE TRUCK - NIGHT,slug_line,3892,3902,0.8092,3,3,0
toy_story_3_2010,toy_story_3_2010_s108,108,EXT. STREETS - NIGHT,slug_line,3903,3904,0.8168,0,0,0
toy_story_3_2010,toy_story_3_2010_s109,109,INT. GARBAGE TRUCK - NIGHT,slug_line,3905,3983,0.8244,19,19,0
toy_story_3_2010,toy_story_3_2010_s110,110,EXT. TRI-COUNTY DUMP - NIGHT,slug_line,3984,3985,0.8321,0,0,0
