film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name
toy_story_3_2010,44,toy_story_3_2010_s006,toy_story_3_2010_s006_u0044,0.0382,MOM,MOM (O.C.),toy_story_3_2010_mom,Mom,"Oh, charming. Andy holds Woody up to CAMERA, cake crumbs flying.",11,spoken,,,215,,standalone,F,,TRUE,FALSE,TRUE,Mom
toy_story_3_2010,45,toy_story_3_2010_s006,toy_story_3_2010_s006_u0045,0.0382,YOUNG ANDY,YOUNG ANDY (AS WOODY),toy_story_3_2010_andy,Andy,Happhy Brffday!!!,2,spoken,,,218,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,46,toy_story_3_2010_s007,toy_story_3_2010_s007_u0046,0.0458,MOM,MOM (O.C.),toy_story_3_2010_mom,Mom,Look how tall you’re getting! Andy steps away and beams.,10,spoken,,,223,,standalone,F,,TRUE,FALSE,TRUE,Mom
toy_story_3_2010,47,toy_story_3_2010_s010,toy_story_3_2010_s010_u0047,0.0687,BUZZ,BUZZ,toy_story_3_2010_buzz,Buzz,“Buzz Lightyear to the rescue!”,5,spoken,,,237,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,48,toy_story_3_2010_s010,toy_story_3_2010_s010_u0048,0.0687,ANDY,ANDY (AS WOODY),toy_story_3_2010_andy,Andy,Good work Buzz! Andy makes Buzz and Woody high five.,10,spoken,,,239,,standalone,M,,TRUE,FALSE,TRUE,Andy
toy_story_3_2010,49,toy_story_3_2010_s014,toy_story_3_2010_s014_u0049,0.0992,HAMM,HAMM,toy_story_3_2010_hamm,Hamm,Someone’s foot is in my face...,6,spoken,,,267,,standalone,M,,TRUE,FALSE,TRUE,Hamm
toy_story_3_2010,50,toy_story_3_2010_s014,toy_story_3_2010_s014_u0050,0.0992,MR. POTATO HEAD,MR. POTATO HEAD,toy_story_3_2010_mr_potato_head,Mr. Potato Head,It’s mine! Give it back!,5,spoken,,,269,,standalone,M,,TRUE,FALSE,TRUE,Mr. Potato Head
toy_story_3_2010,51,toy_story_3_2010_s014,toy_story_3_2010_s014_u0051,0.0992,ALIENS,ALIENS,toy_story_3_2010_aliens,Aliens,You saved our lives! We are eternally grateful! Potato Head groans. Buzz sits by the rim. Jessie climbs up.,19,spoken,,,271,,standalone,Unknown,,FALSE,FALSE,FALSE,Aliens
toy_story_3_2010,52,toy_story_3_2010_s014,toy_story_3_2010_s014_u0052,0.0992,JESSIE,JESSIE,toy_story_3_2010_jessie,Jessie,"Buzz, mind if I squeeze in next to ya?!",9,spoken,,,275,,standalone,F,,TRUE,FALSE,TRUE,Jessie
toy_story_3_2010,53,toy_story_3_2010_s014,toy_story_3_2010_s014_u0053,0.0992,BUZZ,BUZZ,toy_story_3_2010_buzz,Buzz,"Yes! No! I mean...! Why would I mind?! Squeezing next to... You! He laughs, nervous. She grins. Finally, he turns away.",21,spoken,,,278,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,54,toy_story_3_2010_s014,toy_story_3_2010_s014_u0054,0.0992,BUZZ,BUZZ (CONT'D),toy_story_3_2010_buzz,Buzz,Is it hot in here?,5,spoken,,,282,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,55,toy_story_3_2010_s014,toy_story_3_2010_s014_u0055,0.0992,REX,REX (O.S.),toy_story_3_2010_rex,Rex,Here they come! The Toys clamber to the rim and gaze out.,12,spoken,,,284,,standalone,M,,TRUE,FALSE,TRUE,Rex
toy_story_3_2010,56,toy_story_3_2010_s014,toy_story_3_2010_s014_u0056,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,Sarge! You got it...?!,4,spoken,,,290,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,57,toy_story_3_2010_s014,toy_story_3_2010_s014_u0057,0.0992,SARGE,SARGE,toy_story_3_2010_sarge,Sarge,Mission accomplished! The Toys are thrilled. The Army Men hoist the sock up.,13,spoken,,,292,,standalone,M,,TRUE,FALSE,FALSE,Sarge
toy_story_3_2010,58,toy_story_3_2010_s014,toy_story_3_2010_s014_u0058,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,Careful...! Careful!!! Buzz turns the sock upside-down. A cell phone slides out. Toys gather around.,15,spoken,,,295,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,59,toy_story_3_2010_s014,toy_story_3_2010_s014_u0059,0.0992,WOODY,WOODY (CONT'D),toy_story_3_2010_woody,Woody,"All right, guys. We got one shot at this. Everyone ready?",11,spoken,,,299,,standalone,M,,TRUE,TRUE,TRUE,Woody
