film_id,parser_character_id,review_character_id,parser_canonical_name,canonical_name,raw_speaker_labels,raw_speaker_label_variant_count,gender,gender_rationale,is_named,is_protagonist,included_in_network,merge_into_character_id,utterance_count,spoken_utterance_count,song_utterance_count,word_count_total,word_count_spoken_only,word_count_song_only,first_scene_id,first_event_id,review_notes
elemental_2023,elemental_2023_soap_opera_woman,elemental_2023_soap_opera_woman,Soap Opera Woman,Soap Opera Woman,SOAP OPERA WOMAN,1,F,,0,0,0,,2,2,0,26,26,0,elemental_2023_s016,59,
elemental_2023,elemental_2023_toot_toot_juice_vendor,elemental_2023_toot_toot_juice_vendor,Toot Toot Juice Vendor,Toot Toot Juice Vendor,TOOT TOOT JUICE VENDOR,1,M,,0,0,0,,1,1,0,26,26,0,elemental_2023_s045,327,
elemental_2023,elemental_2023_sticker_customer,elemental_2023_sticker_customer,Sticker Customer,Sticker Customer,STICKER CUSTOMER,1,F,,0,0,0,,1,1,0,21,21,0,elemental_2023_s027,175,
elemental_2023,elemental_2023_earth_landlord,elemental_2023_earth_landlord,Earth Landlord,Earth Landlord,EARTH LANDLORD,1,M,,0,0,0,,1,1,0,18,18,0,elemental_2023_s006,16,
elemental_2023,elemental_2023_hot_log_vendor,elemental_2023_hot_log_vendor,Hot Log Vendor,Hot Log Vendor,HOT LOG VENDOR (O.S.),1,M,,0,0,0,,1,1,0,15,15,0,elemental_2023_s004,13,
elemental_2023,elemental_2023_polo,elemental_2023_polo,Polo,Polo,POLO,1,M,,1,0,0,,1,1,0,15,15,0,elemental_2023_s082,625,
elemental_2023,elemental_2023_marco,elemental_2023_marco,Marco,Marco,MARCO,1,M,,1,0,0,,1,1,0,14,14,0,elemental_2023_s082,626,
elemental_2023,elemental_2023_water_teenager,elemental_2023_water_teenager,Water Teenager,Water Teenager,WATER TEENAGER 1 | WATER TEENAGER 2,2,M,,0,0,0,,2,2,0,10,10,0,elemental_2023_s014,52,
elemental_2023,elemental_2023_guard,elemental_2023_guard,Guard,Guard,GUARD,1,M,,0,0,0,,1,1,0,9,9,0,elemental_2023_s050,437,
elemental_2023,elemental_2023_museum_goers,elemental_2023_museum_goers,Museum Goers,Museum Goers,MUSEUM GOERS,1,Both,,0,0,0,,1,1,0,7,7,0,elemental_2023_s050,438,
elemental_2023,elemental_2023_fire_guy,elemental_2023_fire_guy,Fire Guy,Fire Guy,FIRE GUY,1,M,,0,0,0,,2,2,0,6,6,0,elemental_2023_s019,128,
elemental_2023,elemental_2023_lake,elemental_2023_lake,Lake,Lake,LAKE,1,Both,,1,0,0,,1,1,0,5,5,0,elemental_2023_s082,633,
elemental_2023,elemental_2023_kid_customer,elemental_2023_kid_customer,Kid Customer,Kid Customer,KID CUSTOMER,1,M,,0,0,0,,1,1,0,4,4,0,elemental_2023_s027,181,
elemental_2023,elemental_2023_trinket_customer,elemental_2023_trinket_customer,Trinket Customer,Trinket Customer,TRINKET CUSTOMER,1,M,,0,0,0,,1,1,0,3,3,0,elemental_2023_s027,176,
elemental_2023,elemental_2023_air_worker,elemental_2023_air_worker,Air Worker,Air Worker,AIR WORKER,1,Both,,0,0,0,,1,1,0,2,2,0,elemental_2023_s085,675,
elemental_2023,elemental_2023_earth_element,elemental_2023_earth_element,Earth Element,Earth Element,EARTH ELEMENT,1,Both,,0,0,0,,1,1,0,1,1,0,elemental_2023_s030,223,
elemental_2023,elemental_2023_eddy,elemental_2023_eddy,Eddy,Eddy,EDDY,1,F,,1,0,0,,1,1,0,1,1,0,elemental_2023_s082,623,
elemental_2023,elemental_2023_ghibli,elemental_2023_ghibli,Ghibli,Ghibli,GHIBLI,1,F,,1,0,0,,1,1,0,1,1,0,elemental_2023_s082,631,
