film_id,scene_id,scene_number,scene_header,marker_type,start_line,end_line,scene_position_pct,utterance_count,spoken_utterance_count,song_utterance_count
elemental_2023,elemental_2023_s106,106,INT. GRAND GATEWAY - SAME TIME,slug_line,4282,4313,0.875,6,5,1
elemental_2023,elemental_2023_s107,107,EXT. BRIDGE TO FIRETOWN - SOON AFTER,slug_line,4314,4325,0.8833,1,1,0
elemental_2023,elemental_2023_s108,108,EXT. FIRETOWN - CONTINUOUS,slug_line,4326,4366,0.8917,7,7,0
elemental_2023,elemental_2023_s109,109,INT. BERNIE’S SHOP - CONTINUOUS,slug_line,4367,4415,0.9,7,7,0
elemental_2023,elemental_2023_s110,110,EXT. BERNIE’S SHOP - SAME TIME,slug_line,4416,4418,0.9083,0,0,0
elemental_2023,elemental_2023_s111,111,INT. BERNIE’S SHOP - SAME TIME,slug_line,4419,4464,0.9167,8,8,0
elemental_2023,elemental_2023_s112,112,INT. CINDER’S HEARTH - CONTINUOUS,slug_line,4465,4502,0.925,7,7,0
elemental_2023,elemental_2023_s113,113,EXT. BERNIE’S SHOP - SAME TIME,slug_line,4503,4506,0.9333,0,0,0
elemental_2023,elemental_2023_s114,114,INT. BERNIE’S SHOP - HEARTH - SAME TIME,slug_line,4507,4550,0.9417,10,10,0
elemental_2023,elemental_2023_s115,115,EXT. BERNIE’S SHOP - LATER,slug_line,4551,4555,0.95,0,0,0
elemental_2023,elemental_2023_s116,116,INT. BERNIE’S SHOP - CONTINUOUS,slug_line,4556,4682,0.9583,22,22,0
elemental_2023,elemental_2023_s117,117,EXT. FIRETOWN STREETS - MONTHS LATER,slug_line,4683,4687,0.9667,1,1,0
elemental_2023,elemental_2023_s118,118,INT. BERNIE’S SHOP - CONTINUOUS,slug_line,4688,4731,0.975,9,9,0
elemental_2023,elemental_2023_s119,119,EXT. BERNIE’S SHOP - SAME TIME,slug_line,4732,4735,0.9833,0,0,0
elemental_2023,elemental_2023_s120,120,INT. BERNIE'S SHOP - CONTINUOUS,slug_line,4736,4763,0.9917,8,8,0
elemental_2023,elemental_2023_s121,121,EXT. GRAND GATEWAY - SOON AFTER,slug_line,4764,4817,1.0,6,5,1
